GBIF;faunaeur;Catalogue;AlgaeBase;Limnological_Rank;Kingdom;Phylum;Subphylum;Class;Order;Family;Subfamily;Tribe;Genus;Subgenus;Specie;CompleteName;Author;Feeding;Name;Taxon_rank;Raddum_1988;Raddum_1990;NIVA;AWICfam_taxa;AWICfam;AWICsp_taxa;AWICsp;TL;Braukmann;LAMM_Sk;LAMM_Wk
1452740;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pseudokiefferiella;NA;NA;Pseudokiefferiella;NA;NA;Pseudokiefferiella;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452741;urn:lsid:faunaeur.org:taxname:409181;urn:lsid:catalogueoflife.org:taxon:6a5d7f49-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;Diamesini;Pseudokiefferiella;NA;parva;Pseudokiefferiella parva;Edwards 1932;Detritivori;P_parva;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445876;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;NA;Boreoheptagyia;NA;NA;Boreoheptagyia;NA;NA;Boreoheptagyia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451078;urn:lsid:faunaeur.org:taxname:409144;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Diamesinae;NA;Protanypus;NA;NA;Protanypus;NA;Detritivori;Protanypus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1453069;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Arctopelopia;NA;NA;Arctopelopia;NA;NA;Arctopelopia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1454593;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Brillia;NA;modesta;Brillia modesta;Meigen 1830;NA;B_modesta;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
1454579;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Brillia;NA;NA;Brillia;NA;NA;Brillia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455447;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Conchapelopia;NA;NA;Conchapelopia;NA;NA;Conchapelopia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1456540;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Krenosmittia;NA;NA;Krenosmittia;NA;NA;Krenosmittia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1450156;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Metriocnemus;NA;NA;Metriocnemus;NA;NA;Metriocnemus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
3343;urn:lsid:faunaeur.org:taxname:11645;urn:lsid:catalogueoflife.org:taxon:e5b79410-e319-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;NA;NA;NA;Chironomidae;NA;NA;Chironomidae;family;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451142;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Parakiefferiella;NA;NA;Parakiefferiella;NA;NA;Parakiefferiella;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1456212;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Polypedilum;NA;albicorne;Polypedilum albicorne;Meigen 1838;NA;P_albicorne;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
1446308;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;NA;NA;Sublettea;NA;NA;Sublettea;NA;NA;Sublettea;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451445;urn:lsid:faunaeur.org:taxname:409017;urn:lsid:catalogueoflife.org:taxon:4a9b83a0-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Bryophaenocladius;NA;NA;Bryophaenocladius;NA;Erbivori;Bryophaenocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451457;urn:lsid:faunaeur.org:taxname:409057;urn:lsid:catalogueoflife.org:taxon:332bb3e5-d35f-11e6-9d3f-bc764e092680:col20170127;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Bryophaenocladius ;NA;subvernalis;Bryophaenocladius subvernalis;Edwards 1929;Erbivori;B_subvernalis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452954;urn:lsid:faunaeur.org:taxname:407992;urn:lsid:catalogueoflife.org:taxon:4ac078cc-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Camptocladius;NA;NA;Camptocladius;NA;Erbivori;Camptocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452956;urn:lsid:faunaeur.org:taxname:409009;urn:lsid:catalogueoflife.org:taxon:6a5db68e-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Camptocladius;NA;stercorarius;Camptocladius stercorarius;De Geer 1776;Erbivori;C_stercorarius;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
7349179;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Cardiocladius;NA;NA;Cardiocladius;NA;NA;Cardiocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445723;urn:lsid:faunaeur.org:taxname:408198;urn:lsid:catalogueoflife.org:taxon:4a9dce08-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Chaetocladius;NA;NA;Chaetocladius;NA;Erbivori;Chaetocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445725;urn:lsid:faunaeur.org:taxname:409001;urn:lsid:catalogueoflife.org:taxon:3331520e-d35f-11e6-9d3f-bc764e092680:col20170127;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Chaetocladius ;NA;gr. vitellinus;Chaetocladius gr. vitellinus;Kieffer 1908;Erbivori;C_gr_vitellinus;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452287;urn:lsid:faunaeur.org:taxname:408943;urn:lsid:catalogueoflife.org:taxon:70aff1a9-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Corynoneura;NA;lacustris;Corynoneura lacustris;Edwards 1924;Erbivori;C_lacustris;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452290;urn:lsid:faunaeur.org:taxname:408944;urn:lsid:catalogueoflife.org:taxon:6a560064-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Corynoneura;NA;lobata;Corynoneura lobata;Edwards 1924;Erbivori;C_lobata;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452255;urn:lsid:faunaeur.org:taxname:407962;urn:lsid:catalogueoflife.org:taxon:4a9f3a58-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Corynoneura;NA;NA;Corynoneura;NA;Erbivori;Corynoneura;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452334;urn:lsid:faunaeur.org:taxname:408949;urn:lsid:catalogueoflife.org:taxon:6a560495-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Corynoneura;NA;scutellata;Corynoneura scutellata;Winnertz 1846;Erbivori;C_scutellata;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1454015;urn:lsid:faunaeur.org:taxname:408071;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Cricotopus;NA;NA;Cricotopus;NA;NA;Cricotopus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452887;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Eukiefferiella;NA;brehmi;Eukiefferiella gr. Brehmi;Gouin 1943;Erbivori;E_brehmi;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452850;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Eukiefferiella;NA;brevicalcar;Eukiefferiella cf. brevicalcar;Kieffer 1911;Erbivori;E_brevicalcar;specie cf.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452882;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Eukiefferiella;NA;claripennis;Eukiefferiella cf. claripennis;Lundbeck 1898;Erbivori;E_claripennis;specie cf.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452842;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Eukiefferiella;NA;minor;Eukiefferiella minor;Edwards 1929;NA;E_minor;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452831;urn:lsid:faunaeur.org:taxname:407935;urn:lsid:catalogueoflife.org:taxon:4a9f3479-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Eukiefferiella;NA;NA;Eukiefferiella;NA;Erbivori;Eukiefferiella;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447036;urn:lsid:faunaeur.org:taxname:408702;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Heleniella;NA;NA;Heleniella;NA;Erbivori;Heleniella;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451071;urn:lsid:faunaeur.org:taxname:408700;urn:lsid:catalogueoflife.org:taxon:70af4be9-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Heterotanytarsus;NA;apicalis;Heterotanytarsus apicalis;Kieffer 1921;Erbivori;H_apicalis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1451068;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Heterotanytarsus;NA;NA;Heterotanytarsus;NA;NA;Heterotanytarsus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446335;urn:lsid:faunaeur.org:taxname:408692;urn:lsid:catalogueoflife.org:taxon:6a5dcbc3-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Heterotrissocladius;NA;marcidus;Heterotrissocladius marcidus;Walker 1856;Erbivori;H_marcidus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
1446312;urn:lsid:faunaeur.org:taxname:408687;urn:lsid:catalogueoflife.org:taxon:4aa7530a-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Heterotrissocladius;NA;NA;Heterotrissocladius;NA;Erbivori;Heterotrissocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1454396;urn:lsid:faunaeur.org:taxname:408569;urn:lsid:catalogueoflife.org:taxon:4aa07ab0-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Limnophyes;NA;NA;Limnophyes;NA;Erbivori;Limnophyes;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
sub_1449235;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Orthocladius;Eudactylocladius;NA;Eudactylocladius;NA;NA;Eudactylocladius;subgenus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447202;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Orthocladius;NA;frigidus;Orthocladius frigidus;Zetterstedt 1838;NA;O_frigidus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
1447114;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Orthocladius;NA;NA;Orthocladius;NA;NA;Orthocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
gr_1454015;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Orthocladius/Cricotopus;NA;NA;Orthocladius_Cricotopus;NA;NA;Orthocladius_Cricotopus;genus gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445979;urn:lsid:faunaeur.org:taxname:408369;urn:lsid:catalogueoflife.org:taxon:4aa07ab0-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Paracladius;NA;NA;Paracladius;NA;Erbivori;Paracladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446100;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Parametriocnemus;NA;boreoalpina;Parametriocnemus boreoalpina;Gouin & Thienemann 1942;NA;P_boreoalpina;specie cf.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446081;urn:lsid:faunaeur.org:taxname:408322;urn:lsid:catalogueoflife.org:taxon:4aa21502-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Parametriocnemus;NA;NA;Parametriocnemus;NA;Erbivori;Parametriocnemus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446104;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Parametriocnemus;NA;stylatus;Parametriocnemus stylatus;Kieffer 1924;NA;P_stylatus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
5055302;urn:lsid:faunaeur.org:taxname:408025;urn:lsid:catalogueoflife.org:taxon:4aa0fbd5-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Paratrichocladius;NA;NA;Paratrichocladius;NA;Erbivori;Paratrichocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1453196;urn:lsid:faunaeur.org:taxname:408264;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Parorthocladius;NA;NA;Parorthocladius;NA;Erbivori;Parorthocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1453204;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Parorthocladius;NA;nudipennis;Parorthocladius nudipennis;Kieffer & Thienemann 1908;NA;P_nudipennis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446644;urn:lsid:faunaeur.org:taxname:408185;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Psectrocladius;NA;NA;Psectrocladius;NA;Erbivori;Psectrocladius;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446753;urn:lsid:faunaeur.org:taxname:408236;urn:lsid:catalogueoflife.org:taxon:70b20d12-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Psectrocladius;NA;sordidellus;Psectrocladius sordidellus;Zetterstedt 1838;Erbivori;P_sordidellus;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1445528;urn:lsid:faunaeur.org:taxname:408110;urn:lsid:catalogueoflife.org:taxon:4aa21864-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Pseudosmittia;NA;NA;Pseudosmittia;NA;Erbivori;Pseudosmittia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447439;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Rheocricotopus;NA;effusus;Rheocricotopus effusus;Walker 1856;NA;R_effusus;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447432;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Rheocricotopus;NA;fuscipes;Rheocricotopus fuscipes;Kieffer 1909;NA;R_fuscipes;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447370;urn:lsid:faunaeur.org:taxname:408071;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Rheocricotopus;NA;NA;Rheocricotopus;NA;Erbivori;Rheocricotopus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1454992;urn:lsid:faunaeur.org:taxname:407994;urn:lsid:catalogueoflife.org:taxon:4a9f2f3a-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Smittia;NA;NA;Smittia;NA;Erbivori;Smittia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1448997;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Synorthocladius;NA;semivirens;Synorthocladius semivirens;Kieffer 1909;NA;S_semivirens;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455301;urn:lsid:faunaeur.org:taxname:407968;urn:lsid:catalogueoflife.org:taxon:70b59985-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Thienemanniella;NA;clavicornis;Thienemanniella clavicornis;Kieffer 1911;Erbivori;T_clavicornis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1455279;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Thienemanniella;NA;NA;Thienemanniella;NA;NA;Thienemanniella;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446288;urn:lsid:faunaeur.org:taxname:407937;urn:lsid:catalogueoflife.org:taxon:6a5ef1c9-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Tvetenia;NA;calvescens;Tvetenia calvescens;Edwards 1929;Erbivori;T_calvescens;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
4297594;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Tvetenia;NA;discoloripes;Tvetenia discoloripes;Goetghebuer & Thienemann 1936;NA;T_discoloripes;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1446282;urn:lsid:faunaeur.org:taxname:407934;urn:lsid:catalogueoflife.org:taxon:4aa2119e-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae;NA;Tvetenia;NA;NA;Tvetenia;NA;Erbivori;Tvetenia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
fe_407917;urn:lsid:faunaeur.org:taxname:407917;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Orthocladiinae ;NA;NA;NA;NA;Orthocladiinae;NA;Erbivori;Orthocladiinae;subfamily;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447598;urn:lsid:faunaeur.org:taxname:409112;urn:lsid:catalogueoflife.org:taxon:6a5d9624-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Prodiamesinae;NA;Prodiamesa;NA;olivacea;Prodiamesa olivacea;Meigen 1818;Detritivori;P_olivacea;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1450272;urn:lsid:faunaeur.org:taxname:409399;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Macropelopiini;Apsectrotanypus;NA;NA;Apsectrotanypus;NA;Predatori;Apsectrotanypus;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1450281;urn:lsid:faunaeur.org:taxname:409400;urn:lsid:catalogueoflife.org:taxon:70adec63-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Macropelopiini;Apsectrotanypus;NA;trifascipennis;Apsectrotanypus trifascipennis;Zetterstedt 1838;Predatori;A_trifascipennis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447580;urn:lsid:faunaeur.org:taxname:409371;urn:lsid:catalogueoflife.org:taxon:70adf135-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Macropelopiini;Macropelopia;NA;adaucta;Macropelopia adaucta;Kieffer 1916;Predatori;M_adaucta;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1447525;urn:lsid:faunaeur.org:taxname:409370;urn:lsid:catalogueoflife.org:taxon:4aa2fb46-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Macropelopiini;Macropelopia;NA;NA;Macropelopia;NA;Predatori;Macropelopia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1450453;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;NA;Ablabesmyia;NA;monilis;Ablabesmyia monilis;Linnaeus 1758;NA;A_monilis;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452768_gr;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;NA;Thienemannimyia;NA;NA;Thienemannimyia;NA;NA;Thienemannimyia;specie gr.;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452977;urn:lsid:faunaeur.org:taxname:409489;urn:lsid:catalogueoflife.org:taxon:70ae99e6-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Paramerina;NA;divisa;Paramerina divisa;Walker 1856;Predatori;P_divisa;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1452976;NA;NA;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Paramerina;NA;NA;Paramerina;NA;NA;Paramerina;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;NA;NA;NA
1449534;urn:lsid:faunaeur.org:taxname:409421;urn:lsid:catalogueoflife.org:taxon:70aeb062-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Zavrelimyia;NA;melanura;Zavrelimyia melanura;Meigen 1804;Predatori;Z_melanura;specie;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
7626166;urn:lsid:faunaeur.org:taxname:409314;urn:lsid:catalogueoflife.org:taxon:4bd4362e-e478-11e5-86e7-bc764e092680:col20150315;NA;Macroinvertebrate;Animalia;Arthropoda;Hexapoda;Insecta;Diptera;Chironomidae;Tanypodinae;Pentaneurini;Zavrelimyia;NA;NA;Zavrelimyia;NA;Predatori;Zavrelimyia;genus;NA;NA;NA;Chironomidae;4;Chironomidae;5;NA;4;NA;NA
